"currency","identifier","row","year","mean_ichange_proportional","lower_ichange_proportional","upper_ichange_proportional","k"
"scaled_energy","hartland",6,1999,0.0367540041772208,0.0246558534277593,0.0456597094571376,5
"scaled_energy","hartland",7,2000,0.00627287287162382,-0.00245782546060977,0.0140174133277376,5
"scaled_energy","hartland",8,2001,-0.019144069827746,-0.0267660712916531,-0.00977364756620991,5
"scaled_energy","hartland",9,2002,-0.0362011060275622,-0.0456404888468253,-0.0248684766240365,5
"scaled_energy","hartland",10,2003,-0.0431043603814738,-0.0537108562057752,-0.0309671604651918,5
"scaled_energy","hartland",11,2004,-0.0396036911784707,-0.0494029068170814,-0.0270567395142832,5
"scaled_energy","hartland",12,2005,-0.0269318205341161,-0.0350014257454381,-0.0162152156795658,5
"scaled_energy","hartland",13,2006,-0.00769257435847561,-0.0149285758709563,-0.000422231273551736,5
"scaled_energy","hartland",14,2007,0.0143617082630045,0.00756990318103124,0.0224378209485592,5
"scaled_energy","hartland",15,2008,0.0347750138844108,0.0256071906103085,0.0441748605446996,5
"scaled_energy","hartland",16,2009,0.0491164410806699,0.0385766603527913,0.059502948506829,5
"scaled_energy","hartland",17,2010,0.0539058726576026,0.0422573922412515,0.065741091135017,5
"scaled_energy","hartland",18,2011,0.0474760756764563,0.0364990553606692,0.0579784305580625,5
"scaled_energy","hartland",19,2012,0.0304402046455743,0.0209032597922792,0.0399370303572815,5
"scaled_energy","hartland",20,2013,0.00555202843504626,-0.00370602246577939,0.0153341378156137,5
"scaled_energy","hartland",21,2014,-0.0229984028525521,-0.0332193388934114,-0.0125213959905091,5
"scaled_energy","hartland",22,2015,-0.0505889474232398,-0.0634982180067126,-0.03816774392894,5
"scaled_energy","hartland",23,2016,-0.0731646675050476,-0.0892819877702388,-0.0579989600337046,5
"scaled_energy","hartland",24,2017,-0.0880761878340273,-0.105234779426274,-0.0714970856818465,5
"scaled_energy","hartland",25,2018,-0.0948193217828243,-0.112551633607031,-0.0776291698909919,5
"abundance","alberta",2,1981,-0.0512456703003183,-0.0591494906811382,-0.0432360403089621,5
"abundance","alberta",3,1984,-0.14415668911648,-0.164230410762824,-0.123449779771857,5
"abundance","alberta",4,1989,-0.210124899386522,-0.230897845931335,-0.18895747459513,5
"abundance","alberta",5,1990,-0.0402082687840072,-0.0436168428315901,-0.0357651192891904,5
"abundance","alberta",6,1991,-0.0376378982998655,-0.042094297005042,-0.0334616368677902,5
"abundance","alberta",7,1992,-0.0348915775977514,-0.0401855598297167,-0.0301363720136967,5
"abundance","alberta",8,1993,-0.0320291233685792,-0.0379263618928576,-0.0263700045013685,5
"abundance","alberta",9,1994,-0.0291098026102207,-0.0354883633416434,-0.0229135049682338,5
"abundance","alberta",10,1996,-0.0488823154981585,-0.0622666347071332,-0.0375746904444377,5
"abundance","alberta",11,1997,-0.0204948926640402,-0.0267571130816902,-0.0156427103014504,5
"abundance","alberta",12,1998,-0.0177642967030815,-0.0232129798664138,-0.013427236912471,5
"abundance","alberta",13,1999,-0.0151504172420609,-0.0205345815947733,-0.0114534875278253,5
"abundance","alberta",14,2000,-0.0126744446630027,-0.0181773215188656,-0.00840751362378465,5
"abundance","alberta",15,2001,-0.010350327550617,-0.0158221662550184,-0.0057045343663461,5
"abundance","alberta",16,2002,-0.00818562464878552,-0.0133173689720004,-0.00289672749823784,5
"abundance","alberta",17,2003,-0.00618258155989089,-0.011859888493704,-0.000367985796735539,5
"abundance","alberta",18,2004,-0.00433933898356704,-0.0106769025227885,0.00208968999944717,5
"abundance","alberta",19,2005,-0.00265119089582722,-0.009208456188389,0.00401316018532638,5
"abundance","alberta",20,2006,-0.00111182185623157,-0.00777574217082275,0.00571873364141111,5
"abundance","alberta",21,2007,0.000285541589372696,-0.00609141943098743,0.00620647042248766,5
"abundance","alberta",22,2008,0.0015471310789795,-0.00393819886886652,0.00623248697100122,5
"abundance","alberta",23,2009,0.00267785912712513,-0.00174666598664314,0.00748151616996896,5
"abundance","alberta",24,2010,0.00368084084626246,-0.000439845805125753,0.00858064400051559,5
"abundance","alberta",25,2011,0.00455729145678506,-9.69209721802098e-05,0.0100887214923429,5
"abundance","alberta",26,2012,0.00530686633416622,-0.000557896022264082,0.0114049229716609,5
"abundance","alberta",27,2013,0.00592848748149378,-0.00108733081838996,0.0135114080477142,5
"abundance","alberta",28,2014,0.00642166565053248,-0.00208908212794239,0.0154537259528562,5
"abundance","alberta",29,2015,0.00678828594352102,-0.00294423442113036,0.0169584343855564,5
"abundance","alberta",30,2016,0.00703478519538466,-0.00362369662584692,0.0179537457076811,5
"abundance","alberta",31,2017,0.00717462252494108,-0.00414284686329188,0.0184338195436933,5
"abundance","alberta",32,2018,0.00723094135386551,-0.00436160660420303,0.0186281687488327,5
"scaled_energy","alberta",2,1981,-0.0688669420171625,-0.0783481017116637,-0.0608109124271807,5
"scaled_energy","alberta",3,1984,-0.187976924190075,-0.211076674594873,-0.168183543189101,5
"scaled_energy","alberta",4,1989,-0.249067741243667,-0.270803531453081,-0.231735645963288,5
"scaled_energy","alberta",5,1990,-0.0415875954802076,-0.0455717700103535,-0.0377260003125878,5
"scaled_energy","alberta",6,1991,-0.0357728419354013,-0.0396577189370113,-0.0310012133441463,5
"scaled_energy","alberta",7,1992,-0.0299335715106768,-0.0345793595166973,-0.0243694706991302,5
"scaled_energy","alberta",8,1993,-0.0243501735481276,-0.0300644550070037,-0.017780030199813,5
"scaled_energy","alberta",9,1994,-0.0192689916850572,-0.0255545158917468,-0.0120656353744031,5
"scaled_energy","alberta",10,1996,-0.0260517691252878,-0.0379511951632949,-0.0116567071488595,5
"scaled_energy","alberta",11,1997,-0.0086640458895062,-0.0145081097496225,-0.00175284791985477,5
"scaled_energy","alberta",12,1998,-0.00685708561984814,-0.0117979406639455,-0.00078891470245049,5
"scaled_energy","alberta",13,1999,-0.0058816999800983,-0.0101337343320646,-0.000756020540873005,5
"scaled_energy","alberta",14,2000,-0.00564528827286279,-0.00974148815894703,-0.00129876709692413,5
"scaled_energy","alberta",15,2001,-0.00601464766118316,-0.010115928106753,-0.0010575891886026,5
"scaled_energy","alberta",16,2002,-0.00682917060854017,-0.0119413348326308,-0.00147358014421798,5
"scaled_energy","alberta",17,2003,-0.00791508588068946,-0.0138051224435145,-0.00194363498537839,5
"scaled_energy","alberta",18,2004,-0.00909957888212129,-0.0154304854475007,-0.00311695441128414,5
"scaled_energy","alberta",19,2005,-0.0102237754156244,-0.0166557217026113,-0.00412157846433106,5
"scaled_energy","alberta",20,2006,-0.0111537839073162,-0.0172567908209129,-0.00510289131900769,5
"scaled_energy","alberta",21,2007,-0.01178921634805,-0.0174724532169045,-0.00599183554488144,5
"scaled_energy","alberta",22,2008,-0.0120688112594469,-0.0175781489595261,-0.0065807264855556,5
"scaled_energy","alberta",23,2009,-0.0119729445668606,-0.017095636572305,-0.00712632141447684,5
"scaled_energy","alberta",24,2010,-0.0115229364362783,-0.0167970577709505,-0.00635897759481137,5
"scaled_energy","alberta",25,2011,-0.0107771579962753,-0.0167620714617707,-0.00501326376891811,5
"scaled_energy","alberta",26,2012,-0.00982403204318588,-0.0170416489640301,-0.00294460107701735,5
"scaled_energy","alberta",27,2013,-0.00877212479571356,-0.0166328224233667,-0.000473072463375996,5
"scaled_energy","alberta",28,2014,-0.00773764973983345,-0.0163762266448315,0.00133928495980546,5
"scaled_energy","alberta",29,2015,-0.00682984163375582,-0.0170224387059272,0.00327964880853225,5
"scaled_energy","alberta",30,2016,-0.006134782432484,-0.0175590270763745,0.00502312553896318,5
"scaled_energy","alberta",31,2017,-0.00569832862341546,-0.0178594235524443,0.00608529027231341,5
"scaled_energy","alberta",32,2018,-0.00550874882599112,-0.0179783421380569,0.00653711255157767,5
"abundance","cochise_birds",2,1981,0.0672413516634452,0.0514324451701294,0.0845614780323332,5
"abundance","cochise_birds",3,1983,0.138983909616009,0.10706044868379,0.173830377251652,5
"abundance","cochise_birds",4,1984,0.0669278068558407,0.0535587956321402,0.0807308256910912,5
"abundance","cochise_birds",5,1985,0.0663292535977502,0.0546406999575041,0.0776879414404908,5
"abundance","cochise_birds",6,1986,0.0650752511654279,0.0561427777005476,0.0738744647941122,5
"abundance","cochise_birds",7,1990,0.247455958785818,0.220048750301293,0.269871335812198,5
"abundance","cochise_birds",8,1992,0.0800373956746783,0.0644020213536417,0.0968825206094699,5
"abundance","cochise_birds",9,1993,0.027150101027602,0.0186006734119133,0.0356921095163585,5
"abundance","cochise_birds",10,1995,0.0283705682411081,0.0105544666967207,0.0443092840505557,5
"abundance","cochise_birds",11,1999,-0.0381543206833395,-0.0633744701222285,-0.010803810428213,5
"abundance","cochise_birds",12,2000,-0.0254161657901889,-0.0302530803257224,-0.0192624377266631,5
"abundance","cochise_birds",13,2007,-0.19496260771169,-0.226786568559305,-0.152508050197878,5
"abundance","cochise_birds",14,2008,-0.0171023789903763,-0.0230356765746527,-0.0123536236141854,5
"abundance","cochise_birds",15,2009,-0.00971570928833847,-0.0148717283640797,-0.0048265062281601,5
"abundance","cochise_birds",16,2013,0.0328459650712566,0.00359117010235768,0.0616239858606951,5
"abundance","cochise_birds",17,2016,0.0833653568208325,0.0470289704583983,0.116590849012941,5
"abundance","cochise_birds",18,2018,0.0671568314789267,0.0378755928872541,0.0919304589986817,5
"scaled_energy","cochise_birds",2,1981,0.0668336852643967,0.0526224362620341,0.084733525739514,5
"scaled_energy","cochise_birds",3,1983,0.136205394728136,0.108193876850565,0.171972592807319,5
"scaled_energy","cochise_birds",4,1984,0.0636873209176154,0.0518865705908207,0.0778675515501018,5
"scaled_energy","cochise_birds",5,1985,0.0612503398916658,0.0510184023555492,0.0732323342731625,5
"scaled_energy","cochise_birds",6,1986,0.0580566799429462,0.0494328303535186,0.0675045253066785,5
"scaled_energy","cochise_birds",7,1990,0.201090654400206,0.17430276239831,0.232191289497403,5
"scaled_energy","cochise_birds",8,1992,0.0603100398969867,0.0464082770828588,0.0761793255865049,5
"scaled_energy","cochise_birds",9,1993,0.0199646676747424,0.0125707416326312,0.0282372866932719,5
"scaled_energy","cochise_birds",10,1995,0.0211751316356824,0.00580133271915229,0.0380527159049663,5
"scaled_energy","cochise_birds",11,1999,-0.0179711218265139,-0.0382628120842327,0.00623302367314449,5
"scaled_energy","cochise_birds",12,2000,-0.0130007515226125,-0.0181139936727059,-0.0083883033960579,5
"scaled_energy","cochise_birds",13,2007,-0.0962313403826754,-0.136294382384952,-0.0557065521522665,5
"scaled_energy","cochise_birds",14,2008,-0.00646466769426266,-0.0116985413625414,-0.00103651670365013,5
"scaled_energy","cochise_birds",15,2009,-0.00254451152973944,-0.00703786895250059,0.0023154241681967,5
"scaled_energy","cochise_birds",16,2013,0.0264078389674671,0.00347700795778424,0.0579907285911565,5
"scaled_energy","cochise_birds",17,2016,0.0476666708698708,0.0222025871805627,0.0814204530138664,5
"scaled_energy","cochise_birds",18,2018,0.0370392218552823,0.0175072964221009,0.0613582064428371,5
"abundance","salamonie",2,1982,-0.0610937601743739,-0.0701931052718005,-0.050964258665198,5
"abundance","salamonie",3,1983,-0.0595084348491,-0.06845354535846,-0.0495573969234696,5
"abundance","salamonie",4,1984,-0.0556652128817155,-0.0641433864276159,-0.0461387980573432,5
"abundance","salamonie",5,1985,-0.0491148769705037,-0.0567623192255805,-0.0403108580108928,5
"abundance","salamonie",6,1986,-0.0398042843057327,-0.0463971851068569,-0.0320271930074438,5
"abundance","salamonie",7,1987,-0.0280194187794463,-0.0336674108470234,-0.0218492965312218,5
"abundance","salamonie",8,1988,-0.014335581026676,-0.0188827891418019,-0.00955183565642492,5
"abundance","salamonie",9,1989,0.000430785844738476,-0.00305843060318605,0.00478258805514613,5
"abundance","salamonie",10,1992,0.0890149662424961,0.0775379588042661,0.100485819922627,5
"abundance","salamonie",11,1996,0.290291074980888,0.264909187866135,0.317968656469577,5
"abundance","salamonie",12,1997,0.0783860854280414,0.073146327847092,0.083002965315381,5
"abundance","salamonie",13,1998,0.0786276890908573,0.0736089504393006,0.0824707968994585,5
"abundance","salamonie",14,1999,0.0764139439366538,0.0713085142457261,0.080310217413577,5
"abundance","salamonie",15,2000,0.071980739073307,0.0671459452290038,0.0759916763534075,5
"abundance","salamonie",16,2004,0.229892550826223,0.210557492055473,0.251811241764377,5
"abundance","salamonie",17,2005,0.0282158058916302,0.0236200262496244,0.0332050735399941,5
"abundance","salamonie",18,2006,0.0167037822944533,0.0121912749314866,0.0214277267086367,5
"abundance","salamonie",19,2008,0.000345579454390597,-0.00747633064320775,0.00679075192727199,5
"abundance","salamonie",20,2011,-0.0667712217557114,-0.0747289452131598,-0.0586355483235811,5
"abundance","salamonie",21,2012,-0.036537236664702,-0.0399186698916578,-0.0329733929056293,5
"abundance","salamonie",22,2014,-0.0848326432817293,-0.0936590411245037,-0.0761517568639716,5
"abundance","salamonie",23,2016,-0.0952681895350669,-0.10757317713755,-0.0845872855826214,5
"abundance","salamonie",24,2017,-0.0506369389956359,-0.0578984862627041,-0.0444627331008386,5
"abundance","salamonie",25,2018,-0.0509706771273158,-0.0584156201717749,-0.0446208446758149,5
"scaled_energy","salamonie",2,1982,-0.0684996145737199,-0.0789754283840526,-0.0597789771675921,5
"scaled_energy","salamonie",3,1983,-0.0667789701521537,-0.0770463471214241,-0.058215954322415,5
"scaled_energy","salamonie",4,1984,-0.0626201779071085,-0.0723884660603923,-0.0544337967187857,5
"scaled_energy","salamonie",5,1985,-0.0555565673478541,-0.0644848094865963,-0.0480414768146852,5
"scaled_energy","salamonie",6,1986,-0.0455548770620229,-0.0533033147592484,-0.0392349354423718,5
"scaled_energy","salamonie",7,1987,-0.0329496987635027,-0.0392230107017984,-0.0280475050766788,5
"scaled_energy","salamonie",8,1988,-0.0183864590662589,-0.0234223836668004,-0.0146729195057122,5
"scaled_energy","salamonie",9,1989,-0.00276608125557989,-0.00697834304568159,0.00034334382586816,5
"scaled_energy","salamonie",10,1992,0.0827106346807352,0.0719910043770957,0.0955390932197805,5
"scaled_energy","salamonie",11,1996,0.280978713557061,0.257760349093263,0.308029210539205,5
"scaled_energy","salamonie",12,1997,0.074911366772663,0.0702020025299152,0.0803806466453562,5
"scaled_energy","salamonie",13,1998,0.0741802619539358,0.0701459915956168,0.0787977421703952,5
"scaled_energy","salamonie",14,1999,0.0710071489415778,0.0674216968255604,0.0749250759556734,5
"scaled_energy","salamonie",15,2000,0.0657664982090528,0.0623627160246309,0.0697371236237125,5
"scaled_energy","salamonie",16,2004,0.199382081991737,0.181265755347196,0.219382975527522,5
"scaled_energy","salamonie",17,2005,0.023108596474829,0.0187459257844239,0.0272743910212063,5
"scaled_energy","salamonie",18,2006,0.0128792188294775,0.00885681206483086,0.0167846396564915,5
"scaled_energy","salamonie",19,2008,-0.00249350311277719,-0.00952045670751071,0.00470286158596406,5
"scaled_energy","salamonie",20,2011,-0.0575141676826975,-0.0664033115861747,-0.0481810595554237,5
"scaled_energy","salamonie",21,2012,-0.0294721695379378,-0.0334643778287036,-0.0253552905686783,5
"scaled_energy","salamonie",22,2014,-0.0663002165273663,-0.0754336996205589,-0.0569551277622616,5
"scaled_energy","salamonie",23,2016,-0.0720923038469422,-0.0844244958087508,-0.0600345087772554,5
"scaled_energy","salamonie",24,2017,-0.0375368090443294,-0.0448071607482935,-0.0305895513686107,5
"scaled_energy","salamonie",25,2018,-0.0376394123432094,-0.0451137900951166,-0.0305251926520998,5
"abundance","tilden",2,1974,-0.0280435358525423,-0.0343728010789712,-0.0211995969461036,5
"abundance","tilden",3,1975,-0.0282193910789159,-0.0344707809520191,-0.0215265474069405,5
"abundance","tilden",4,1976,-0.0286051539678084,-0.0346738208513021,-0.0222712951847063,5
"abundance","tilden",5,1977,-0.0291760771192722,-0.0349788292907495,-0.0234139236791988,5
"abundance","tilden",6,1978,-0.0298424222559266,-0.0351774101732858,-0.0246437011302831,5
"abundance","tilden",7,1979,-0.0304708070099942,-0.035214797800958,-0.0258385422735153,5
"abundance","tilden",8,1980,-0.030904976534352,-0.0349946553734203,-0.0270264242760966,5
"abundance","tilden",9,1981,-0.030985447541362,-0.0345247971161647,-0.0270240856964255,5
"abundance","tilden",10,1982,-0.0305674921330502,-0.0335636040508258,-0.0268724865085433,5
"abundance","tilden",11,1983,-0.0295370340309396,-0.0325433467889536,-0.0260452433514523,5
"abundance","tilden",12,1984,-0.0278241601040863,-0.0309814555483503,-0.0239343086896261,5
"abundance","tilden",13,1986,-0.0471772911435679,-0.0552175019542513,-0.040648379196447,5
"abundance","tilden",14,1987,-0.0186213766962678,-0.0230687152412637,-0.0146265422249652,5
"abundance","tilden",15,1988,-0.0144403787137191,-0.0187571633850437,-0.0102377166850844,5
"abundance","tilden",16,1994,0.00258121885712066,-0.019008054336459,0.0204212324889906,5
"abundance","tilden",17,1995,0.0143014751304037,0.0105107850551148,0.017010692383123,5
"abundance","tilden",18,1998,0.0589189348088206,0.0455978632053317,0.0711416571353785,5
"abundance","tilden",19,1999,0.0207842362253155,0.0157909042059927,0.0259317981947784,5
"abundance","tilden",20,2000,0.019559107438442,0.0142452854214744,0.025147128421102,5
"abundance","tilden",21,2001,0.0169302077036888,0.0114382314391063,0.0227471913588952,5
"abundance","tilden",22,2002,0.0128751803355327,0.00707781865326914,0.0189205496923056,5
"abundance","tilden",23,2004,0.00843500845432711,-0.00260582817491193,0.0188236641791999,5
"abundance","tilden",24,2005,-0.00667773666857776,-0.011293621967332,-0.00254170139354494,5
"abundance","tilden",25,2009,-0.107840898282889,-0.123339399181232,-0.0914863935018943,5
"abundance","tilden",26,2010,-0.0505133379751276,-0.0562212882722159,-0.044068798796419,5
"abundance","tilden",27,2011,-0.0592929693102381,-0.0661271847797065,-0.0516064491023718,5
"abundance","tilden",28,2018,-0.450137500883658,-0.492853142538054,-0.40075232914285,5
"scaled_energy","tilden",2,1974,-0.0112499393670038,-0.019172322966429,-0.00470513964491808,5
"scaled_energy","tilden",3,1975,-0.0117102338536075,-0.0195264858457852,-0.00527041550599499,5
"scaled_energy","tilden",4,1976,-0.0127886675844038,-0.0203472570734241,-0.00660273590280427,5
"scaled_energy","tilden",5,1977,-0.0145449874612552,-0.0216640219768352,-0.00877012204221273,5
"scaled_energy","tilden",6,1978,-0.0169027277406354,-0.0233963090726873,-0.0116932681210753,5
"scaled_energy","tilden",7,1979,-0.0196827850352419,-0.025382182924276,-0.0151800353725727,5
"scaled_energy","tilden",8,1980,-0.0226372796177451,-0.0276693877479787,-0.0188333673724509,5
"scaled_energy","tilden",9,1981,-0.0254823510880485,-0.0298478786631849,-0.0222130041933145,5
"scaled_energy","tilden",10,1982,-0.0279285384267128,-0.0320252798115057,-0.0250531936171582,5
"scaled_energy","tilden",11,1983,-0.0297076982897128,-0.0329765310185717,-0.0268342458064927,5
"scaled_energy","tilden",12,1984,-0.0305958531999927,-0.0337462270070675,-0.0271231069712965,5
"scaled_energy","tilden",13,1986,-0.0586717858214741,-0.0648815314861801,-0.0511047241094029,5
"scaled_energy","tilden",14,1987,-0.0266904413301411,-0.0303066388980157,-0.0223646905595627,5
"scaled_energy","tilden",15,1988,-0.0232098462283909,-0.0270414177314297,-0.0187080705079417,5
"scaled_energy","tilden",16,1994,-0.0276631321001836,-0.0468551984436043,-0.003154997946007,5
"scaled_energy","tilden",17,1995,0.0193802901590065,0.016732338536936,0.0223722549888988,5
"scaled_energy","tilden",18,1998,0.10558133039521,0.0959701676250629,0.116858436884858,5
"scaled_energy","tilden",19,1999,0.0463429315463976,0.0421545611162008,0.0505820976353897,5
"scaled_energy","tilden",20,2000,0.0507924274941865,0.046119095962118,0.0553931930685367,5
"scaled_energy","tilden",21,2001,0.0536992428321974,0.0484896901369472,0.0585767115394236,5
"scaled_energy","tilden",22,2002,0.0548385721313959,0.049385346882821,0.0599526206245526,5
"scaled_energy","tilden",23,2004,0.108590420377403,0.0976069569599823,0.119770182404634,5
"scaled_energy","tilden",24,2005,0.0474583103490291,0.0427325607978436,0.0519337214827839,5
"scaled_energy","tilden",25,2009,0.131664023628948,0.11331988324121,0.150077108504755,5
"scaled_energy","tilden",26,2010,0.0113860511991604,0.00653655830249285,0.0159104252922415,5
"scaled_energy","tilden",27,2011,0.00260170656019221,-0.00253445631640252,0.00807817627639504,5
"scaled_energy","tilden",28,2018,-0.135887659149923,-0.183412533376836,-0.0890296250884809,5
"abundance","portal_rats",2,1978.5,0.00905713995119773,0.0018160489111475,0.0165478890035284,5
"abundance","portal_rats",3,1979,0.00905499413235039,0.00185963779529697,0.016506552451767,5
"abundance","portal_rats",4,1979.5,0.00904977869959084,0.0019690951584917,0.0164084903653348,5
"abundance","portal_rats",5,1980,0.00904092582263543,0.00216393660307555,0.0162337868809413,5
"abundance","portal_rats",6,1980.5,0.00902852336101154,0.00242482737397883,0.0159723682939824,5
"abundance","portal_rats",7,1981,0.00901327869164936,0.00264104113939369,0.0156208887621281,5
"abundance","portal_rats",8,1981.5,0.0089964684775763,0.00292135208699305,0.0151819159331685,5
"abundance","portal_rats",9,1982,0.0089798750237707,0.00300532150221997,0.0146630847047934,5
